team_name,common_name,season,country,average_attendance_overall,average_attendance_home,average_attendance_away,minutes_per_goal_scored_overall,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded_overall,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,highest_goals_scored_home,highest_goals_scored_away,highest_goals_conceded_home,highest_goals_conceded_away,half_time_points_overall,half_time_points_home,half_time_points_away,corners_recorded_matches_num_overall,corners_recorded_matches_num_home,cornersRecorded_matches_away,corners_total_per_match_overall,corners_total_per_match_home,corners_total_per_match_away,corners_against_overall,corners_against_home,corners_against_away,corners_against_per_match_overall,corners_against_per_match_home,corners_against_per_match_away,over65_corners_num_overall,over75_corners_num_overall,over85_corners_num_overall,over95_corners_num_overall,over105_corners_num_overall,over115_corners_num_overall,over125_corners_num_overall,over135_corners_num_overall,over145_corners_num_overall,over65_corners_num_home,over75_corners_num_home,over85_corners_num_home,over95_corners_num_home,over105_corners_num_home,over115_corners_num_home,over125_corners_num_home,over135_corners_num_home,over145_corners_num_home,over65_corners_percentage_home,over75_corners_percentage_home,over85_corners_percentage_home,over95_corners_percentage_home,over105_corners_percentage_home,over115_corners_percentage_home,over125_corners_percentage_home,over135_corners_percentage_home,over145_corners_percentage_home,over65_corners_num_away,over75_corners_num_away,over85_corners_num_away,over95_corners_num_away,over105_corners_num_away,over115_corners_num_away,over125_corners_num_away,over135_corners_num_away,over145_corners_num_away,over65_corners_percentage_away,over75_corners_percentage_away,over85_corners_percentage_away,over95_corners_percentage_away,over105_corners_percentage_away,over115_corners_percentage_away,over125_corners_percentage_away,over135_corners_percentage_away,over145_corners_percentage_away,over25_corners_for_overall,over35_corners_for_overall,over45_corners_for_overall,over55_corners_for_overall,over65_corners_for_overall,over75_corners_for_overall,over85_corners_for_overall,over25_corners_for_percentage_overall,over35_corners_for_percentage_overall,over45_corners_for_percentage_overall,over55_corners_for_percentage_overall,over65_corners_for_percentage_overall,over75_corners_for_percentage_overall,over85_corners_for_percentage_overall,over25_corners_for_home,over35_corners_for_home,over45_corners_for_home,over55_corners_for_home,over65_corners_for_home,over75_corners_for_home,over85_corners_for_home,over25_corners_for_percentage_home,over35_corners_for_percentage_home,over45_corners_for_percentage_home,over55_corners_for_percentage_home,over65_corners_for_percentage_home,over75_corners_for_percentage_home,over85_corners_for_percentage_home,over25_corners_for_away,over35_corners_for_away,over45_corners_for_away,over55_corners_for_away,over65_corners_for_away,over75_corners_for_away,over85_corners_for_away,over25_corners_for_percentage_away,over35_corners_for_percentage_away,over45_corners_for_percentage_away,over55_corners_for_percentage_away,over65_corners_for_percentage_away,over75_corners_for_percentage_away,over85_corners_for_percentage_away,over25_corners_against_overall,over35_corners_against_overall,over45_corners_against_overall,over55_corners_against_overall,over65_corners_against_overall,over75_corners_against_overall,over85_corners_against_overall,over25_corners_against_percentage_overall,over35_corners_against_percentage_overall,over45_corners_against_percentage_overall,over55_corners_against_percentage_overall,over65_corners_against_percentage_overall,over75_corners_against_percentage_overall,over85_corners_against_percentage_overall,over25_corners_against_home,over35_corners_against_home,over45_corners_against_home,over55_corners_against_home,over65_corners_against_home,over75_corners_against_home,over85_corners_against_home,over25_corners_against_percentage_home,over35_corners_against_percentage_home,over45_corners_against_percentage_home,over55_corners_against_percentage_home,over65_corners_against_percentage_home,over75_corners_against_percentage_home,over85_corners_against_percentage_home,over25_corners_against_away,over35_corners_against_away,over45_corners_against_away,over55_corners_against_away,over65_corners_against_away,over75_corners_against_away,over85_corners_against_away,over25_corners_against_percentage_away,over35_corners_against_percentage_away,over45_corners_against_percentage_away,over55_corners_against_percentage_away,over65_corners_against_percentage_away,over75_corners_against_percentage_away,over85_corners_against_percentage_away,cornerTimingRecorded_matches_overall,cornerTimingRecorded_matches_home,cornerTimingRecorded_matches_away,corners_total_fh_overall,corners_total_fh_home,corners_total_fh_away,corners_total_2h_overall,corners_total_2h_home,corners_total_2h_away,corners_total_per_match_fh_overall,corners_total_per_match_fh_home,corners_total_per_match_fh_away,corners_total_per_match_2h_overall,corners_total_per_match_2h_home,corners_total_per_match_2h_away,corners_total_fh_over4_overall,corners_total_fh_over5_overall,corners_total_fh_over6_overall,corners_total_2h_over4_overall,corners_total_2h_over5_overall,corners_total_2h_over6_overall,over05_cards_total_overall,over15_cards_total_overall,over25_cards_total_overall,over35_cards_total_overall,over45_cards_total_overall,over55_cards_total_overall,over65_cards_total_overall,over75_cards_total_overall,over85_cards_total_overall,over05_cards_total_percentage_overall,over15_cards_total_percentage_overall,over25_cards_total_percentage_overall,over35_cards_total_percentage_overall,over45_cards_total_percentage_overall,over55_cards_total_percentage_overall,over65_cards_total_percentage_overall,over75_cards_total_percentage_overall,over85_cards_total_percentage_overall,over05_cards_total_home,over15_cards_total_home,over25_cards_total_home,over35_cards_total_home,over45_cards_total_home,over55_cards_total_home,over65_cards_total_home,over75_cards_total_home,over85_cards_total_home,over05_cards_total_percentage_home,over15_cards_total_percentage_home,over25_cards_total_percentage_home,over35_cards_total_percentage_home,over45_cards_total_percentage_home,over55_cards_total_percentage_home,over65_cards_total_percentage_home,over75_cards_total_percentage_home,over85_cards_total_percentage_home,over05_cards_total_away,over15_cards_total_away,over25_cards_total_away,over35_cards_total_away,over45_cards_total_away,over55_cards_total_away,over65_cards_total_away,over75_cards_total_away,over85_cards_total_away,over05_cards_total_percentage_away,over15_cards_total_percentage_away,over25_cards_total_percentage_away,over35_cards_total_percentage_away,over45_cards_total_percentage_away,over55_cards_total_percentage_away,over65_cards_total_percentage_away,over75_cards_total_percentage_away,over85_cards_total_percentage_away,over05_cards_for_overall,over15_cards_for_overall,over25_cards_for_overall,over35_cards_for_overall,over45_cards_for_overall,over55_cards_for_overall,over65_cards_for_overall,over05_cards_for_percentage_overall,over15_cards_for_percentage_overall,over25_cards_for_percentage_overall,over35_cards_for_percentage_overall,over45_cards_for_percentage_overall,over55_cards_for_percentage_overall,over65_cards_for_percentage_overall,over05_cards_for_home,over15_cards_for_home,over25_cards_for_home,over35_cards_for_home,over45_cards_for_home,over55_cards_for_home,over65_cards_for_home,over05_cards_for_percentage_home,over15_cards_for_percentage_home,over25_cards_for_percentage_home,over35_cards_for_percentage_home,over45_cards_for_percentage_home,over55_cards_for_percentage_home,over65_cards_for_percentage_home,over05_cards_for_away,over15_cards_for_away,over25_cards_for_away,over35_cards_for_away,over45_cards_for_away,over55_cards_for_away,over65_cards_for_away,over05_cards_for_percentage_away,over15_cards_for_percentage_away,over25_cards_for_percentage_away,over35_cards_for_percentage_away,over45_cards_for_percentage_away,over55_cards_for_percentage_away,over65_cards_for_percentage_away,over05_cards_against_overall,over15_cards_against_overall,over25_cards_against_overall,over35_cards_against_overall,over45_cards_against_overall,over55_cards_against_overall,over65_cards_against_overall,over05_cards_against_percentage_overall,over15_cards_against_percentage_overall,over25_cards_against_percentage_overall,over35_cards_against_percentage_overall,over45_cards_against_percentage_overall,over55_cards_against_percentage_overall,over65_cards_against_percentage_overall,over05_cards_against_home,over15_cards_against_home,over25_cards_against_home,over35_cards_against_home,over45_cards_against_home,over55_cards_against_home,over65_cards_against_home,over05_cards_against_percentage_home,over15_cards_against_percentage_home,over25_cards_against_percentage_home,over35_cards_against_percentage_home,over45_cards_against_percentage_home,over55_cards_against_percentage_home,over65_cards_against_percentage_home,over05_cards_against_away,over15_cards_against_away,over25_cards_against_away,over35_cards_against_away,over45_cards_against_away,over55_cards_against_away,over65_cards_against_away,over05_cards_against_percentage_away,over15_cards_against_percentage_away,over25_cards_against_percentage_away,over35_cards_against_percentage_away,over45_cards_against_percentage_away,over55_cards_against_percentage_away,over65_cards_against_percentage_away,firstGoalScoredPercentage_overall,firstGoalScoredPercentage_home,firstGoalScoredPercentage_away,shots_per_match_overall,shots_per_match_home,shots_per_match_away,shots_on_target_per_match_overall,shots_on_target_per_match_home,shots_on_target_per_match_away,shots_off_target_per_match_overall,shots_off_target_per_match_home,shots_off_target_per_match_away,fouls_by_this_team_overall,fouls_by_this_team_home,fouls_by_this_team_away,fouls_per_match_overall,fouls_per_match_home,fouls_per_match_away,offsides_total_overall,offsides_total_home,offsides_total_away,offsides_this_team_overall,offsides_this_team_home,offsides_this_team_away,offsidesRecorded_matches_overall,offsidesRecorded_matches_home,offsidesRecorded_matches_away,offsides_total_per_match_overall,offsides_total_per_match_home,offsides_total_per_match_away,offsides_this_team_per_match_overall,offsides_this_team_per_match_home,offsides_this_team_per_match_away,offsides_total_over05_overall,offsides_total_over15_overall,offsides_total_over25_overall,offsides_total_over35_overall,offsides_total_over45_overall,scoredBothHalves_overall,scoredBothHalves_home,scoredBothHalves_away,scoredBothHalvesPercentage_overall,scoredBothHalvesPercentage_home,scoredBothHalvesPercentage_away,BTTS_both_halves_overall,BTTS_both_halves_home,BTTS_both_halves_away,BTTS_and_win_overall,BTTS_and_win_home,BTTS_and_win_away,BTTS_and_win_percentage_overall,BTTS_and_win_percentage_home,BTTS_and_win_percentage_away,BTTS_and_draw_overall,BTTS_and_draw_home,BTTS_and_draw_away,BTTS_and_draw_percentage_overall,BTTS_and_draw_percentage_home,BTTS_and_draw_percentage_away,BTTS_and_lose_overall,BTTS_and_lose_home,BTTS_and_lose_away,BTTS_and_lose_percentage_overall,BTTS_and_lose_percentage_home,BTTS_and_lose_percentage_away,matches_goal_timings_recorded_overall,matches_goal_timings_recorded_home,matches_goal_timings_recorded_away,total_goals_2h_overall,total_goals_2h_home,total_goals_2h_away,average_total_goals_2h_per_match_overall,average_total_goals_2h_per_match_home,average_total_goals_2h_per_match_away,goals_scored_2h_overall,goals_scored_2h_home,goals_scored_2h_away,goals_scored_2h_per_match_overall,goals_scored_2h_per_match_home,goals_scored_2h_per_match_away,goals_conceded_2h_overall,goals_conceded_2h_home,goals_conceded_2h_away,goals_conceded_2h_per_match_overall,goals_conceded_2h_per_match_home,goals_conceded_2h_per_match_away,over05_2hg_matches_overall,over15_2hg_matches_overall,over25_2hg_matches_overall,over05_2hg_percentage_overall,over15_2hg_percentage_overall,over25_2hg_percentage_overall,points_2h_overall,points_2h_home,points_2h_away,ppg_2h_overall,ppg_2h_home,ppg_2h_away,wins_2h_overall,wins_2h_home,wins_2h_away,wins_2h_percentage_overall,wins_2h_percentage_home,wins_2h_percentage_away,draws_2h_overall,draws_2h_home,draws_2h_away,losses_2h_overall,losses_2h_home,losses_2h_away,btts_2h_overall,btts_2h_home,btts_2h_away,btts_2h_percentage_overall,btts_2h_percentage_home,btts_2h_percentage_away,clean_sheets_2h_overall,clean_sheets_2h_home,clean_sheets_2h_away,failed_to_score_2h_overall,failed_to_score_2h_home,failed_to_score_2h_away
Villarreal CF,Villarreal,2024/2025,Spain,24587,18581,33596,48,45,51,54,48,63,4,5,5,2,24,14,10,18,9,9,8.94,8.89,9.00,78,36,42,4.33,4.00,4.67,12,11,10,8,4,3,3,2,1,6,6,6,5,2,1,1,1,0,67,67,67,56,22,11,11,11,0,6,5,4,3,2,2,2,1,1,67,56,44,33,22,22,22,11,11,14,11,11,7,5,1,0,78,61,61,39,28,6,0,7,6,6,4,4,0,0,78,67,67,44,44,0,0,7,5,5,3,1,1,0,78,56,56,33,11,11,0,13,10,7,4,4,1,1,72,56,39,22,22,6,6,7,5,4,1,1,0,0,78,56,44,11,11,0,0,6,5,3,3,3,1,1,67,56,33,33,33,11,11,18,9,9,82,44,38,79,36,43,4.56,4.89,4.22,4.39,4.00,4.78,9,5,4,7,6,3,18,17,17,16,13,13,13,0,0,100,94,94,89,72,72,72,0,0,9,9,9,9,6,6,6,0,0,100,100,100,100,67,67,67,0,0,9,8,8,7,7,7,7,0,0,100,89,89,78,78,78,78,0,0,17,13,11,8,6,2,0,94,72,61,44,33,11,0,8,6,5,5,3,2,0,89,67,56,56,33,22,0,9,7,6,3,3,0,0,100,78,67,33,33,0,0,17,16,15,8,6,3,0,94,89,83,44,33,17,0,9,8,8,3,2,2,0,100,89,89,33,22,22,0,8,8,7,5,4,1,0,89,89,78,56,44,11,0,44,56,33,12.33,12.33,12.33,5.83,5.78,5.89,6.50,6.56,6.44,218,113,105,12.11,12.56,11.67,66,36,30,45,27,18,18,9,9,3.67,4.00,3.33,2.50,3.00,2.00,18,15,13,8,5,9,4,5,50,44,56,1,1,0,7,2,5,39,22,56,6,4,2,33,44,22,2,2,0,11,22,0,18,9,9,31,18,13,1.72,2.00,1.44,18,9,9,1.00,1.00,1.00,13,9,4,0.72,1.00,0.44,15,10,5,83,56,28,27,12,15,1.50,1.33,1.67,7,3,4,39,33,44,6,3,3,5,3,2,6,4,2,33,44,22,8,3,5,7,4,3
FC Barcelona,FC Barcelona,2024/2025,Spain,51320,45656,58871,34,36,32,78,90,71,7,5,2,4,35,17,18,19,8,8,10.79,11.13,10.55,90,27,63,4.74,3.38,5.73,18,15,15,15,11,8,6,3,0,8,7,7,7,5,3,2,2,0,100,88,88,88,63,38,25,25,0,10,8,8,8,6,5,4,1,0,91,73,73,73,55,45,36,9,0,18,15,14,11,8,6,3,95,79,74,57,42,32,16,8,8,8,6,6,4,3,100,100,100,75,75,50,38,10,7,6,5,2,2,0,91,64,55,45,18,18,0,14,12,12,7,4,2,2,74,63,63,37,21,11,11,5,4,4,1,0,0,0,63,50,50,13,0,0,0,9,8,8,6,4,2,2,82,73,73,55,36,18,18,19,8,11,98,40,58,105,49,56,5.16,5.00,5.27,5.53,6.13,5.09,10,8,6,13,11,9,18,18,16,11,7,6,6,0,0,95,95,84,57,37,32,32,0,0,7,7,5,1,1,1,1,0,0,88,88,63,13,13,13,13,0,0,11,11,11,10,6,5,5,0,0,100,100,100,91,55,45,45,0,0,14,9,6,4,2,0,0,74,47,32,21,11,0,0,3,1,1,1,0,0,0,38,13,13,13,0,0,0,11,8,5,3,2,0,0,100,73,45,27,18,0,0,18,16,10,4,3,1,0,95,84,53,21,16,5,0,7,6,4,1,1,0,0,88,75,50,13,13,0,0,11,10,6,3,2,1,0,100,91,55,27,18,9,0,68,75,64,13.42,14.75,12.45,7.63,8.13,7.27,5.79,6.63,5.18,173,63,110,9.11,7.88,10,150,59,91,41,24,17,19,8,11,7.89,7.38,8.27,2.16,3.00,1.55,19,19,19,19,17,9,3,6,47,38,55,0,0,0,8,3,5,42,38,45,2,0,2,11,0,18,3,2,1,16,25,9,19,8,11,41,14,27,2.16,1.75,2.45,28,8,20,1.47,1.00,1.82,13,6,7,0.68,0.75,0.64,15,12,10,79,63,53,32,11,21,1.68,1.38,1.91,9,3,6,47,38,55,5,2,3,5,3,2,6,2,4,32,25,36,11,4,7,6,4,2
Real Madrid CF,Real Madrid,2024/2025,Spain,50321,72231,35715,39,34,48,90,90,90,4,3,4,3,35,19,16,18,9,9,9.83,10.56,9.11,80,36,44,4.44,4.00,4.89,17,14,10,9,6,6,4,2,1,9,8,6,6,4,4,3,1,0,100,89,67,67,44,44,33,11,0,8,6,4,3,2,2,1,1,1,89,67,44,33,22,22,11,11,11,15,13,11,8,5,3,3,83,72,61,44,28,17,17,8,8,7,5,4,3,3,89,89,78,56,44,33,33,7,5,4,3,1,0,0,78,56,44,33,11,0,0,16,12,9,5,1,1,0,89,67,50,28,6,6,0,9,5,3,1,0,0,0,100,56,33,11,0,0,0,7,7,6,4,1,1,0,78,78,67,44,11,11,0,18,9,9,100,58,42,77,37,40,5.56,6.44,4.67,4.28,4.11,4.44,10,7,6,8,5,1,18,17,13,9,8,6,3,0,0,100,94,72,50,44,33,17,0,0,9,8,5,4,3,3,3,0,0,100,89,56,44,33,33,33,0,0,9,9,8,5,5,3,0,0,0,100,100,89,56,56,33,0,0,0,15,10,4,2,0,0,0,83,56,22,11,0,0,0,7,5,2,2,0,0,0,78,56,22,22,0,0,0,8,5,2,0,0,0,0,89,56,22,0,0,0,0,15,12,8,5,3,1,0,83,67,44,28,17,6,0,7,5,3,2,2,1,0,78,56,33,22,22,11,0,8,7,5,3,1,0,0,89,78,56,33,11,0,0,72,78,67,11.89,12.78,11,7.33,7.78,6.89,4.56,5.00,4.11,163,76,87,9.06,8.44,9.67,66,44,22,39,31,8,18,9,9,3.67,4.89,2.44,2.17,3.44,0.89,17,15,13,6,3,8,4,4,44,44,44,2,1,1,4,3,1,22,33,11,4,0,4,22,0,44,1,0,1,6,0,11,18,9,9,39,22,17,2.17,2.44,1.89,25,14,11,1.39,1.56,1.22,14,8,6,0.78,0.89,0.67,17,14,5,94,78,28,32,17,15,1.78,1.89,1.67,9,5,4,50,56,44,5,2,3,4,2,2,7,3,4,39,33,44,9,5,4,3,2,1
Sevilla FC,Sevilla FC,2024/2025,Spain,35823,35046,36342,81,101,68,60,101,43,2,3,2,5,22,13,9,18,9,9,9.66,9.00,10.33,80,33,47,4.44,3.67,5.22,15,13,11,9,7,5,3,3,1,7,5,5,4,3,2,1,1,0,78,56,56,44,33,22,11,11,0,8,8,6,5,4,3,2,2,1,89,89,67,56,44,33,22,22,11,17,13,12,8,5,2,1,94,72,67,44,28,11,6,9,7,6,4,3,1,0,100,78,67,44,33,11,0,8,6,6,4,2,1,1,89,67,67,44,22,11,11,14,12,8,4,2,2,2,78,67,44,22,11,11,11,6,5,2,1,1,1,1,67,56,22,11,11,11,11,8,7,6,3,1,1,1,89,78,67,33,11,11,11,18,9,9,88,43,45,83,37,46,4.89,4.78,5.00,4.61,4.11,5.11,11,5,2,10,7,2,18,18,16,12,11,7,7,0,0,100,100,89,67,61,39,39,0,0,9,9,8,7,7,6,6,0,0,100,100,89,78,78,67,67,0,0,9,9,8,5,4,1,1,0,0,100,100,89,56,44,11,11,0,0,17,16,11,4,3,2,1,94,89,61,22,17,11,6,9,8,6,3,3,2,1,100,89,67,33,33,22,11,8,8,5,1,0,0,0,89,89,56,11,0,0,0,17,12,7,6,2,1,1,94,67,39,33,11,6,6,9,7,6,5,2,1,1,100,78,67,56,22,11,11,8,5,1,1,0,0,0,89,56,11,11,0,0,0,39,56,22,9.78,10.56,9,4.72,5.00,4.44,5.06,5.56,4.56,216,113,103,12,12.56,11.44,79,43,36,37,22,15,18,9,9,4.39,4.78,4.00,2.06,2.44,1.67,18,17,17,10,7,4,1,3,22,11,33,3,0,3,1,1,0,6,11,0,3,1,2,17,11,22,5,1,4,28,11,44,18,9,9,24,9,15,1.33,1.00,1.67,10,4,6,0.56,0.44,0.67,14,5,9,0.78,0.56,1.00,14,7,2,78,39,11,18,10,8,1.00,1.11,0.89,3,2,1,17,22,11,9,4,5,6,3,3,7,2,5,39,22,56,7,4,3,8,5,3
Club Atlético de Madrid,Atlético Madrid,2024/2025,Spain,43387,60380,23562,49,43,58,134,134,134,4,5,3,2,22,12,10,18,9,9,8.72,9.55,7.89,67,29,38,3.72,3.22,4.22,13,12,10,9,4,3,2,1,0,8,8,7,7,2,1,0,0,0,89,89,78,78,22,11,0,0,0,5,4,3,2,2,2,2,1,0,56,44,33,22,22,22,22,11,0,14,11,10,6,6,5,3,78,61,56,33,33,28,17,8,8,8,5,5,4,2,89,89,89,56,56,44,22,6,3,2,1,1,1,1,67,33,22,11,11,11,11,12,5,5,3,3,2,2,67,28,28,17,17,11,11,6,2,2,1,1,1,1,67,22,22,11,11,11,11,6,3,3,2,2,1,1,67,33,33,22,22,11,11,18,9,9,80,46,34,77,40,37,4.44,5.11,3.78,4.28,4.44,4.11,7,7,3,5,4,3,17,17,14,11,5,4,1,0,0,94,94,78,61,28,22,6,0,0,9,9,7,6,4,4,1,0,0,100,100,78,67,44,44,11,0,0,8,8,7,5,1,0,0,0,0,89,89,78,56,11,0,0,0,0,16,12,8,3,2,0,0,89,67,44,17,11,0,0,8,5,5,3,2,0,0,89,56,56,33,22,0,0,8,7,3,0,0,0,0,89,78,33,0,0,0,0,15,8,5,0,0,0,0,83,44,28,0,0,0,0,9,5,3,0,0,0,0,100,56,33,0,0,0,0,6,3,2,0,0,0,0,67,33,22,0,0,0,0,56,56,56,9.94,12.44,7.44,5.72,6.89,4.56,4.22,5.56,2.89,199,107,92,11.06,11.89,10.22,54,24,30,33,17,16,18,9,9,3.00,2.67,3.33,1.83,1.89,1.78,17,12,11,9,3,5,4,1,28,44,11,1,1,0,4,3,1,22,33,11,4,1,3,22,11,33,0,0,0,0,0,0,18,9,9,26,17,9,1.44,1.89,1.00,23,15,8,1.28,1.67,0.89,3,2,1,0.17,0.22,0.11,15,8,2,83,44,11,43,23,20,2.39,2.56,2.22,13,7,6,72,78,67,4,2,2,1,0,1,2,2,0,11,22,0,15,7,8,4,1,3
UD Las Palmas,UD Las Palmas,2024/2025,Spain,29122,24326,34717,70,68,74,60,68,54,2,3,3,3,19,11,8,18,9,9,9.11,8.00,10.22,92,31,61,5.11,3.44,6.78,13,11,9,8,6,5,4,2,1,6,5,3,2,2,2,1,0,0,67,56,33,22,22,22,11,0,0,7,6,6,6,4,3,3,2,1,78,67,67,67,44,33,33,22,11,11,9,6,5,3,2,2,61,50,33,28,17,11,11,6,4,3,3,2,2,2,67,44,33,33,22,22,22,5,5,3,2,1,0,0,56,56,33,22,11,0,0,15,9,8,7,5,4,3,83,50,44,39,28,22,17,7,3,2,1,0,0,0,78,33,22,11,0,0,0,8,6,6,6,5,4,3,89,67,67,67,56,44,33,18,9,9,80,35,45,84,37,47,4.44,3.89,5.00,4.67,4.11,5.22,9,7,3,8,6,4,17,17,15,13,10,8,5,0,0,94,94,83,72,56,44,28,0,0,9,9,9,8,7,6,3,0,0,100,100,100,89,78,67,33,0,0,8,8,6,5,3,2,2,0,0,89,89,67,56,33,22,22,0,0,15,12,11,8,2,1,1,83,67,61,44,11,6,6,8,7,6,5,0,0,0,89,78,67,56,0,0,0,7,5,5,3,2,1,1,78,56,56,33,22,11,11,16,13,7,5,3,3,2,89,72,39,28,17,17,11,9,9,5,4,2,2,2,100,100,56,44,22,22,22,7,4,2,1,1,1,0,78,44,22,11,11,11,0,39,56,22,9.44,10.78,8.11,5.00,5.00,5.00,4.44,5.78,3.11,219,116,103,12.17,12.89,11.44,68,27,41,23,8,15,18,9,9,3.78,3.00,4.56,1.28,0.89,1.67,18,12,12,8,7,4,2,2,22,22,22,2,1,1,4,1,3,22,11,33,3,3,0,17,33,0,5,2,3,28,22,33,18,9,9,31,13,18,1.72,1.44,2.00,15,7,8,0.83,0.78,0.89,16,6,10,0.89,0.67,1.11,14,8,7,78,44,39,23,13,10,1.28,1.44,1.11,6,3,3,33,33,33,5,4,1,7,2,5,8,3,5,44,33,56,6,5,1,8,4,4
Deportivo Alavés,Deportivo Alavés,2024/2025,Spain,28128,16760,37223,77,80,75,54,80,43,2,2,3,3,25,10,15,18,8,8,9.44,11.38,7.90,89,41,48,4.94,5.13,4.80,13,13,10,7,7,3,3,3,1,7,7,6,5,5,2,2,2,1,88,88,75,63,63,25,25,25,13,6,6,4,2,2,1,1,1,0,60,60,40,20,20,10,10,10,0,13,9,7,5,3,2,2,72,50,39,28,17,11,11,7,5,5,4,3,2,2,88,63,63,50,38,25,25,6,4,2,1,0,0,0,60,40,20,10,0,0,0,15,13,11,7,5,4,0,83,72,61,39,28,22,0,7,6,5,3,2,2,0,88,75,63,38,25,25,0,8,7,6,4,3,2,0,80,70,60,40,30,20,0,18,8,10,78,41,37,92,50,42,4.33,5.13,3.70,5.11,6.25,4.20,8,5,2,9,6,5,18,18,18,16,11,7,6,0,0,100,100,100,89,61,39,33,0,0,8,8,8,7,5,2,2,0,0,100,100,100,88,63,25,25,0,0,10,10,10,9,6,5,4,0,0,100,100,100,90,60,50,40,0,0,17,14,11,4,2,2,0,94,78,61,22,11,11,0,8,6,4,1,1,1,0,100,75,50,13,13,13,0,9,8,7,3,1,1,0,90,80,70,30,10,10,0,17,16,9,7,2,1,0,94,89,50,39,11,6,0,7,7,3,3,0,0,0,88,88,38,38,0,0,0,10,9,6,4,2,1,0,100,90,60,40,20,10,0,44,50,40,8.61,8.13,9,4.50,4.63,4.40,4.11,3.50,4.60,284,117,167,15.78,14.63,16.7,83,34,49,40,20,20,18,8,10,4.61,4.25,4.90,2.22,2.50,2.00,18,17,16,10,7,7,3,4,39,38,40,2,1,1,2,1,1,11,13,10,4,2,2,22,25,20,5,1,4,28,13,40,18,8,10,31,10,21,1.72,1.25,2.10,12,6,6,0.67,0.75,0.60,19,4,15,1.06,0.50,1.50,16,10,5,89,56,28,19,13,6,1.06,1.63,0.60,5,3,2,28,38,20,4,4,0,9,1,8,7,3,4,39,38,40,6,5,1,7,2,5
CD Leganés,Leganés,2024/2025,Spain,22567,10483,34651,96,101,90,58,54,63,3,3,5,4,20,6,14,18,9,9,8.67,6.66,10.66,106,39,67,5.89,4.33,7.44,12,11,8,8,3,2,1,1,1,3,3,2,2,1,0,0,0,0,33,33,22,22,11,0,0,0,0,9,8,6,6,2,2,1,1,1,100,89,67,67,22,22,11,11,11,8,7,3,1,1,1,0,44,39,17,6,6,6,0,4,3,1,0,0,0,0,44,33,11,0,0,0,0,4,4,2,1,1,1,0,44,44,22,11,11,11,0,16,14,12,10,6,4,2,89,78,67,56,33,22,11,7,5,4,3,2,0,0,78,56,44,33,22,0,0,9,9,8,7,4,4,2,100,100,89,78,44,44,22,18,9,9,70,25,45,86,35,51,3.89,2.78,5.00,4.78,3.89,5.67,4,3,1,8,7,5,18,18,15,12,8,4,2,0,0,100,100,83,67,44,22,11,0,0,9,9,7,6,2,1,1,0,0,100,100,78,67,22,11,11,0,0,9,9,8,6,6,3,1,0,0,100,100,89,67,67,33,11,0,0,18,14,5,4,2,0,0,100,78,28,22,11,0,0,9,7,2,1,1,0,0,100,78,22,11,11,0,0,9,7,3,3,1,0,0,100,78,33,33,11,0,0,15,11,6,1,1,0,0,83,61,33,6,6,0,0,7,6,2,0,0,0,0,78,67,22,0,0,0,0,8,5,4,1,1,0,0,89,56,44,11,11,0,0,50,44,56,6.94,7.89,6,3.44,3.33,3.56,3.50,4.56,2.44,241,117,124,13.39,13,13.78,65,43,22,43,31,12,18,9,9,3.61,4.78,2.44,2.39,3.44,1.33,18,14,13,7,4,1,0,1,6,0,11,1,0,1,1,1,0,6,11,0,4,0,4,22,0,44,3,1,2,17,11,22,18,9,9,30,16,14,1.67,1.78,1.56,10,6,4,0.56,0.67,0.44,20,10,10,1.11,1.11,1.11,14,11,5,78,61,28,18,11,7,1.00,1.22,0.78,4,3,1,22,33,11,6,2,4,8,4,4,4,1,3,22,11,33,7,4,3,11,6,5
